Time,Actuator1_Disp,Actuator1_Force,Actuator2_Disp,Actuator2_Force
0.70117188,-35.470638,-17.325802,-35.296894,-16.07789
0.703125,-35.759777,-17.394917,-35.618271,-16.538849
0.70507813,-36.049324,-16.869707,-35.899776,-16.80279
0.70703125,-36.371006,-16.920979,-36.188625,-16.396732
0.70898438,-36.652596,-17.55802,-36.485809,-16.395163
0.7109375,-36.902657,-17.637655,-36.761536,-16.873194
0.71289063,-37.180771,-16.989622,-37.016922,-17.025017
0.71484375,-37.425907,-17.045183,-37.268169,-16.625042
0.71679688,-37.660385,-17.93536,-37.516441,-16.495886
0.71875,-37.90831,-17.900745,-37.745224,-17.001255
0.72070313,-38.125694,-17.173588,-37.964008,-17.19854
0.72265625,-38.336975,-17.330931,-38.174286,-16.91893
0.72460938,-38.540821,-18.010147,-38.382126,-16.916302
0.7265625,-38.72998,-17.937078,-38.584938,-17.110411
0.72851563,-38.903477,-17.385767,-38.771069,-17.147085
0.73046875,-39.064816,-17.460211,-38.949425,-16.938652
0.73242188,-39.22905,-17.999847,-39.096222,-16.825794
0.734375,-39.36433,-17.982094,-39.238289,-17.079906
0.73632813,-39.483437,-17.556,-39.365345,-17.239395
0.73828125,-39.597446,-17.660643,-39.486946,-17.208551
0.74023438,-39.696739,-18.151037,-39.612953,-17.265556
0.7421875,-39.789917,-18.22957,-39.70562,-17.411245
0.74414063,-39.87233,-17.904469,-39.79451,-17.407312
0.74609375,-39.934124,-17.877028,-39.868591,-17.234926
0.74804688,-39.991192,-18.182392,-39.92672,-17.311626
0.75,-40.035156,-18.205812,-39.978336,-17.567057
0.75195313,-40.074585,-18.039097,-40.031818,-17.576603
0.75390625,-40.113045,-18.118248,-40.066898,-17.487051
0.75585938,-40.135708,-18.376415,-40.096504,-17.55036
0.7578125,-40.152317,-18.252922,-40.121025,-17.661285
0.75976563,-40.160984,-18.137106,-40.10878,-17.70569
0.76171875,-40.164787,-18.325047,-40.110802,-17.882616
0.76367188,-40.157124,-18.186388,-40.121384,-17.907202
0.765625,-40.154449,-17.833714,-40.11916,-17.675514
0.76757813,-40.154297,-17.455593,-40.108952,-17.469173
0.76953125,-40.148216,-17.742659,-40.138058,-16.807219
0.77148438,-40.129154,-18.219585,-40.114571,-16.714289
0.7734375,-40.105457,-17.648136,-40.04039,-17.597862
0.77539063,-40.081985,-17.062323,-40.047638,-17.334185
0.77734375,-40.046947,-17.560287,-40.017513,-16.500626
0.77929688,-40.00301,-18.047712,-39.984718,-17.037752
0.78125,-39.956558,-17.454432,-39.958378,-17.625963
0.78320313,-39.909492,-16.985418,-39.882446,-16.864101
0.78515625,-39.840382,-17.494165,-39.848785,-16.127293
0.78710938,-39.772438,-17.764286,-39.806061,-16.718801
0.7890625,-39.700027,-17.100971,-39.727772,-17.478216
0.79101563,-39.629925,-16.787954,-39.662506,-16.754627
0.79296875,-39.560253,-17.341288,-39.586296,-15.829739
0.79492188,-39.462429,-17.408701,-39.493229,-16.485422
0.796875,-39.376564,-16.671862,-39.407032,-17.238111
0.79882813,-39.278175,-16.476257,-39.306961,-16.490488
0.80078125,-39.163807,-17.090078,-39.203255,-15.759112
0.80273438,-39.050339,-17.043053,-39.106373,-16.350811
0.8046875,-38.932159,-16.313484,-38.986786,-16.674295
0.80664063,-38.820889,-16.302496,-38.891586,-15.814714
0.80859375,-38.690266,-16.801516,-38.782501,-15.306058
0.81054688,-38.556484,-16.586182,-38.63163,-15.972952
0.8125,-38.417934,-15.880369,-38.502174,-16.21348
0.81445313,-38.267254,-15.949542,-38.368153,-15.37766
0.81640625,-38.124031,-16.445246,-38.227295,-15.175983
0.81835938,-37.976433,-16.182215,-38.068279,-15.822139
0.8203125,-37.819454,-15.58349,-37.907738,-15.765139
0.82226563,-37.657635,-15.596058,-37.737564,-14.949728
0.82421875,-37.480721,-15.907863,-37.565369,-14.884437
0.82617188,-37.311043,-15.689702,-37.40797,-15.448017
0.828125,-37.137135,-15.215009,-37.218906,-15.306486
0.83007813,-36.952877,-15.260332,-37.043625,-14.575899
0.83203125,-36.77367,-15.506917,-36.868645,-14.418076
0.83398438,-36.559025,-15.253878,-36.663044,-14.937797
0.8359375,-36.367451,-14.778823,-36.443588,-14.878786
0.83789063,-36.17881,-14.81125,-36.231812,-14.128771
0.83984375,-35.965649,-15.077993,-36.039761,-14.083111
0.84179688,-35.760345,-14.845049,-35.828041,-14.724169
0.84375,-35.546143,-14.263295,-35.596222,-14.564492
0.84570313,-35.340046,-14.337795,-35.381351,-14.156748
0.84765625,-35.119362,-14.596607,-35.170357,-14.176473
0.84960938,-34.884392,-14.280579,-34.948635,-13.808619
0.8515625,-34.648014,-14.700921,-34.715057,-13.469327
0.85351563,-34.421131,-14.599502,-34.495487,-13.691102
0.85546875,-34.204411,-13.290795,-34.27282,-13.798976
0.85742188,-33.97583,-13.169549,-34.021374,-13.248268
0.859375,-33.734463,-14.108334,-33.801563,-12.889247
0.86132813,-33.493866,-13.967949,-33.565014,-13.235095
0.86328125,-33.23661,-12.657895,-33.312435,-13.328412
0.86523438,-32.982674,-12.711278,-33.065315,-12.752178
0.8671875,-32.741364,-13.780251,-32.81076,-12.438955
0.86914063,-32.476173,-13.454329,-32.567932,-12.733914
0.87109375,-32.211308,-12.321865,-32.310631,-12.741696
0.87304688,-31.935688,-12.256733,-32.055737,-12.352526
0.875,-31.663202,-13.055426,-31.787884,-12.023891
0.87695313,-31.394686,-12.922791,-31.503544,-12.123592
0.87890625,-31.096939,-11.987919,-31.23242,-12.134302
0.88085938,-30.807922,-11.968328,-30.9492,-11.832959
0.8828125,-30.514622,-12.492188,-30.648643,-11.880661
0.88476563,-30.209686,-12.24846,-30.356302,-11.753425
0.88671875,-29.918543,-11.576182,-30.077543,-11.434576
0.88867188,-29.600523,-11.516925,-29.77961,-11.372903
0.890625,-29.296412,-12.043042,-29.466049,-11.319779
0.89257813,-28.991938,-11.72778,-29.166567,-11.122589
0.89453125,-28.660351,-10.851484,-28.840616,-10.984262
0.89648438,-28.357853,-11.02282,-28.521046,-10.964137
0.8984375,-28.031393,-11.592906,-28.205124,-10.855911
0.90039063,-27.692101,-11.095657,-27.872238,-10.699727
0.90234375,-27.360781,-10.333161,-27.542807,-10.462069
0.90429688,-27.021811,-10.502661,-27.206688,-10.363962
0.90625,-26.673401,-11.018542,-26.871729,-10.281528
0.90820313,-26.334766,-10.665785,-26.52022,-9.9709758
0.91015625,-25.997612,-9.7603998,-26.182487,-10.069414
0.91210938,-25.633049,-9.9563608,-25.829708,-10.085394
0.9140625,-25.278622,-10.671067,-25.459549,-9.6498775
0.91601563,-24.920143,-10.015563,-25.099638,-9.4183445
0.91796875,-24.546616,-8.9558382,-24.726871,-9.440731
0.91992188,-24.186956,-9.4536848,-24.361235,-9.6621513
0.921875,-23.818146,-10.271524,-23.990108,-9.2996511
0.92382813,-23.432697,-9.5100126,-23.616764,-8.6561231
